Seed set to: 0 (type: <class 'int'>)
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torchmetrics/functional/image/lpips.py:326: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  self.load_state_dict(torch.load(model_path, map_location="cpu"), strict=False)
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torchmetrics/functional/image/lpips.py:326: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  self.load_state_dict(torch.load(model_path, map_location="cpu"), strict=False)
Loading Dataset ...
System Paths:
/home/chahyon/jaxsplatam/third_party/splatam/SplaTAM
/home/chahyon/jaxsplatam/scripts
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python312.zip
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/lib-dynload
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages
/home/chahyon/jaxsplatam/third_party/splatam
/home/chahyon/jaxsplatam/third_party/gsplat
/home/chahyon/jaxsplatam
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/setuptools/_vendor
/tmp/tmpxnzgoxp6
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:150: UserWarning: TensorFloat32 tensor cores for float32 matrix multiplication available but not enabled. Consider setting `torch.set_float32_matmul_precision('high')` for better performance.
  warnings.warn(

  0%|          | 0/2000 [00:00<?, ?it/s]
  0%|          | 0/2000 [00:00<?, ?it/s, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0000]/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_dynamo/variables/functions.py:663: UserWarning: Graph break due to unsupported builtin fused_ssim_cuda.PyCapsule.fusedssim. This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind). If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround. If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use torch.compiler.allow_in_graph.
  torch._dynamo.utils.warn_once(msg)

  0%|          | 1/2000 [00:02<1:14:36,  2.24s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0000]
  0%|          | 1/2000 [00:02<1:14:36,  2.24s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0201]
  0%|          | 2/2000 [00:04<1:16:34,  2.30s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0201]
  0%|          | 2/2000 [00:04<1:16:34,  2.30s/it, num_gaussians: 207750 | tracking_loss: 2935.0039 | mapping_loss: 0.0204]
  0%|          | 3/2000 [00:04<44:21,  1.33s/it, num_gaussians: 207750 | tracking_loss: 2935.0039 | mapping_loss: 0.0204]  
  0%|          | 3/2000 [00:04<44:21,  1.33s/it, num_gaussians: 209884 | tracking_loss: 2928.4587 | mapping_loss: 0.0151]
  0%|          | 4/2000 [00:04<29:07,  1.14it/s, num_gaussians: 209884 | tracking_loss: 2928.4587 | mapping_loss: 0.0151]
  0%|          | 4/2000 [00:04<29:07,  1.14it/s, num_gaussians: 212203 | tracking_loss: 1343.5388 | mapping_loss: 0.0134]
  0%|          | 5/2000 [00:05<20:41,  1.61it/s, num_gaussians: 212203 | tracking_loss: 1343.5388 | mapping_loss: 0.0134]
  0%|          | 5/2000 [00:05<20:41,  1.61it/s, num_gaussians: 213611 | tracking_loss: 1011.2192 | mapping_loss: 0.0109]/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_dynamo/variables/functions.py:663: UserWarning: Graph break due to unsupported builtin gsplat.csrc.PyCapsule.fully_fused_projection_packed_fwd. This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind). If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround. If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use torch.compiler.allow_in_graph.
  torch._dynamo.utils.warn_once(msg)

  0%|          | 6/2000 [00:05<20:33,  1.62it/s, num_gaussians: 213611 | tracking_loss: 1011.2192 | mapping_loss: 0.0109]
  0%|          | 6/2000 [00:05<20:33,  1.62it/s, num_gaussians: 215386 | tracking_loss: 1400.5659 | mapping_loss: 0.0123]
  0%|          | 7/2000 [00:06<18:37,  1.78it/s, num_gaussians: 215386 | tracking_loss: 1400.5659 | mapping_loss: 0.0123]
  0%|          | 7/2000 [00:06<18:37,  1.78it/s, num_gaussians: 216693 | tracking_loss: 1644.6055 | mapping_loss: 0.0117]
  0%|          | 8/2000 [00:06<15:07,  2.19it/s, num_gaussians: 216693 | tracking_loss: 1644.6055 | mapping_loss: 0.0117]
  0%|          | 8/2000 [00:06<15:07,  2.19it/s, num_gaussians: 217410 | tracking_loss: 1573.0640 | mapping_loss: 0.0148]
  0%|          | 9/2000 [00:06<12:11,  2.72it/s, num_gaussians: 217410 | tracking_loss: 1573.0640 | mapping_loss: 0.0148]
  0%|          | 9/2000 [00:06<12:11,  2.72it/s, num_gaussians: 217724 | tracking_loss: 2079.9231 | mapping_loss: 0.0125]
  0%|          | 10/2000 [00:06<10:14,  3.24it/s, num_gaussians: 217724 | tracking_loss: 2079.9231 | mapping_loss: 0.0125]
  0%|          | 10/2000 [00:06<10:14,  3.24it/s, num_gaussians: 218682 | tracking_loss: 2113.0083 | mapping_loss: 0.0157]
  1%|          | 11/2000 [00:07<10:46,  3.08it/s, num_gaussians: 218682 | tracking_loss: 2113.0083 | mapping_loss: 0.0157]
  1%|          | 11/2000 [00:07<10:46,  3.08it/s, num_gaussians: 218785 | tracking_loss: 2298.3457 | mapping_loss: 0.0133]
  1%|          | 12/2000 [00:07<09:16,  3.57it/s, num_gaussians: 218785 | tracking_loss: 2298.3457 | mapping_loss: 0.0133]
  1%|          | 12/2000 [00:07<09:16,  3.57it/s, num_gaussians: 219435 | tracking_loss: 2511.8125 | mapping_loss: 0.0153]
  1%|          | 13/2000 [00:07<08:52,  3.73it/s, num_gaussians: 219435 | tracking_loss: 2511.8125 | mapping_loss: 0.0153]
  1%|          | 13/2000 [00:07<08:52,  3.73it/s, num_gaussians: 220062 | tracking_loss: 2576.7673 | mapping_loss: 0.0126]
  1%|          | 14/2000 [00:07<07:54,  4.19it/s, num_gaussians: 220062 | tracking_loss: 2576.7673 | mapping_loss: 0.0126]
  1%|          | 14/2000 [00:07<07:54,  4.19it/s, num_gaussians: 221040 | tracking_loss: 2653.1416 | mapping_loss: 0.0169]
  1%|          | 15/2000 [00:07<07:14,  4.57it/s, num_gaussians: 221040 | tracking_loss: 2653.1416 | mapping_loss: 0.0169]
  1%|          | 15/2000 [00:07<07:14,  4.57it/s, num_gaussians: 222330 | tracking_loss: 2908.7539 | mapping_loss: 0.0113]
  1%|          | 16/2000 [00:08<06:50,  4.83it/s, num_gaussians: 222330 | tracking_loss: 2908.7539 | mapping_loss: 0.0113]
  1%|          | 16/2000 [00:08<06:50,  4.83it/s, num_gaussians: 223358 | tracking_loss: 3511.0601 | mapping_loss: 0.0175]
  1%|          | 17/2000 [00:08<06:30,  5.08it/s, num_gaussians: 223358 | tracking_loss: 3511.0601 | mapping_loss: 0.0175]
  1%|          | 17/2000 [00:08<06:30,  5.08it/s, num_gaussians: 224662 | tracking_loss: 2803.1914 | mapping_loss: 0.0125]
  1%|          | 18/2000 [00:08<06:17,  5.25it/s, num_gaussians: 224662 | tracking_loss: 2803.1914 | mapping_loss: 0.0125]
  1%|          | 18/2000 [00:08<06:17,  5.25it/s, num_gaussians: 225920 | tracking_loss: 3248.9558 | mapping_loss: 0.0122]
  1%|          | 19/2000 [00:08<06:08,  5.38it/s, num_gaussians: 225920 | tracking_loss: 3248.9558 | mapping_loss: 0.0122]
  1%|          | 19/2000 [00:08<06:08,  5.38it/s, num_gaussians: 227689 | tracking_loss: 3309.4680 | mapping_loss: 0.0149]
  1%|          | 20/2000 [00:08<06:36,  5.00it/s, num_gaussians: 227689 | tracking_loss: 3309.4680 | mapping_loss: 0.0149]
  1%|          | 20/2000 [00:08<06:36,  5.00it/s, num_gaussians: 229454 | tracking_loss: 3051.6042 | mapping_loss: 0.0150]
  1%|          | 21/2000 [00:09<09:14,  3.57it/s, num_gaussians: 229454 | tracking_loss: 3051.6042 | mapping_loss: 0.0150]
  1%|          | 21/2000 [00:09<09:14,  3.57it/s, num_gaussians: 231908 | tracking_loss: 3933.4514 | mapping_loss: 0.0136]
