 14%|█▍        | 82/592 [00:18<01:32,  5.51it/s, num_gaussians: 801071 | tracking_loss: 18420.0137 | mapping_loss: 0.0349]
 14%|█▍        | 82/592 [00:18<01:32,  5.51it/s, num_gaussians: 803135 | tracking_loss: 17341.9258 | mapping_loss: 0.0826]
 14%|█▍        | 83/592 [00:18<01:32,  5.48it/s, num_gaussians: 803135 | tracking_loss: 17341.9258 | mapping_loss: 0.0826]
 14%|█▍        | 83/592 [00:18<01:32,  5.48it/s, num_gaussians: 806840 | tracking_loss: 17685.2578 | mapping_loss: 0.0875]
 14%|█▍        | 84/592 [00:18<01:33,  5.43it/s, num_gaussians: 806840 | tracking_loss: 17685.2578 | mapping_loss: 0.0875]
 14%|█▍        | 84/592 [00:18<01:33,  5.43it/s, num_gaussians: 808568 | tracking_loss: 17498.2246 | mapping_loss: 0.0603]
 14%|█▍        | 85/592 [00:18<01:33,  5.42it/s, num_gaussians: 808568 | tracking_loss: 17498.2246 | mapping_loss: 0.0603]
 14%|█▍        | 85/592 [00:18<01:33,  5.42it/s, num_gaussians: 810533 | tracking_loss: 17704.5840 | mapping_loss: 0.0587]
 15%|█▍        | 86/592 [00:18<01:34,  5.38it/s, num_gaussians: 810533 | tracking_loss: 17704.5840 | mapping_loss: 0.0587]
 15%|█▍        | 86/592 [00:18<01:34,  5.38it/s, num_gaussians: 811715 | tracking_loss: 16697.2910 | mapping_loss: 0.0466]
 15%|█▍        | 87/592 [00:19<01:34,  5.35it/s, num_gaussians: 811715 | tracking_loss: 16697.2910 | mapping_loss: 0.0466]
 15%|█▍        | 87/592 [00:19<01:34,  5.35it/s, num_gaussians: 813744 | tracking_loss: 15171.7939 | mapping_loss: 0.0811]
 15%|█▍        | 88/592 [00:19<01:35,  5.30it/s, num_gaussians: 813744 | tracking_loss: 15171.7939 | mapping_loss: 0.0811]
 15%|█▍        | 88/592 [00:19<01:35,  5.30it/s, num_gaussians: 815579 | tracking_loss: 16318.1074 | mapping_loss: 0.0674]
 15%|█▌        | 89/592 [00:19<01:35,  5.27it/s, num_gaussians: 815579 | tracking_loss: 16318.1074 | mapping_loss: 0.0674]
 15%|█▌        | 89/592 [00:19<01:35,  5.27it/s, num_gaussians: 816784 | tracking_loss: 17180.3750 | mapping_loss: 0.0643]
 15%|█▌        | 90/592 [00:19<01:35,  5.26it/s, num_gaussians: 816784 | tracking_loss: 17180.3750 | mapping_loss: 0.0643]
 15%|█▌        | 90/592 [00:19<01:35,  5.26it/s, num_gaussians: 818214 | tracking_loss: 19603.6465 | mapping_loss: 0.0774]
 15%|█▌        | 91/592 [00:19<01:35,  5.23it/s, num_gaussians: 818214 | tracking_loss: 19603.6465 | mapping_loss: 0.0774]
 15%|█▌        | 91/592 [00:19<01:35,  5.23it/s, num_gaussians: 819618 | tracking_loss: 19342.3203 | mapping_loss: 0.0967]
 16%|█▌        | 92/592 [00:20<01:36,  5.20it/s, num_gaussians: 819618 | tracking_loss: 19342.3203 | mapping_loss: 0.0967]
 16%|█▌        | 92/592 [00:20<01:36,  5.20it/s, num_gaussians: 821158 | tracking_loss: 20348.5234 | mapping_loss: 0.0540]
 16%|█▌        | 93/592 [00:20<01:37,  5.12it/s, num_gaussians: 821158 | tracking_loss: 20348.5234 | mapping_loss: 0.0540]
 16%|█▌        | 93/592 [00:20<01:37,  5.12it/s, num_gaussians: 823301 | tracking_loss: 18877.5664 | mapping_loss: 0.0920]
 16%|█▌        | 94/592 [00:20<01:37,  5.10it/s, num_gaussians: 823301 | tracking_loss: 18877.5664 | mapping_loss: 0.0920]
 16%|█▌        | 94/592 [00:20<01:37,  5.10it/s, num_gaussians: 825335 | tracking_loss: 18871.7461 | mapping_loss: 0.0590]
 16%|█▌        | 95/592 [00:20<01:38,  5.07it/s, num_gaussians: 825335 | tracking_loss: 18871.7461 | mapping_loss: 0.0590]
 16%|█▌        | 95/592 [00:20<01:38,  5.07it/s, num_gaussians: 826759 | tracking_loss: 18084.0566 | mapping_loss: 0.0616]
 16%|█▌        | 96/592 [00:20<01:38,  5.02it/s, num_gaussians: 826759 | tracking_loss: 18084.0566 | mapping_loss: 0.0616]
 16%|█▌        | 96/592 [00:20<01:38,  5.02it/s, num_gaussians: 828058 | tracking_loss: 16616.2891 | mapping_loss: 0.0928]
 16%|█▋        | 97/592 [00:21<01:38,  5.01it/s, num_gaussians: 828058 | tracking_loss: 16616.2891 | mapping_loss: 0.0928]
 16%|█▋        | 97/592 [00:21<01:38,  5.01it/s, num_gaussians: 831195 | tracking_loss: 14349.1484 | mapping_loss: 0.0449]
 17%|█▋        | 98/592 [00:21<01:39,  4.99it/s, num_gaussians: 831195 | tracking_loss: 14349.1484 | mapping_loss: 0.0449]
 17%|█▋        | 98/592 [00:21<01:39,  4.99it/s, num_gaussians: 833503 | tracking_loss: 17420.7383 | mapping_loss: 0.0387]
 17%|█▋        | 99/592 [00:21<01:39,  4.96it/s, num_gaussians: 833503 | tracking_loss: 17420.7383 | mapping_loss: 0.0387]
 17%|█▋        | 99/592 [00:21<01:39,  4.96it/s, num_gaussians: 834637 | tracking_loss: 15836.2012 | mapping_loss: 0.0666]
 17%|█▋        | 100/592 [00:21<01:39,  4.93it/s, num_gaussians: 834637 | tracking_loss: 15836.2012 | mapping_loss: 0.0666]
 17%|█▋        | 100/592 [00:21<01:39,  4.93it/s, num_gaussians: 836741 | tracking_loss: 19113.7969 | mapping_loss: 0.0793]
 17%|█▋        | 101/592 [00:21<01:39,  4.94it/s, num_gaussians: 836741 | tracking_loss: 19113.7969 | mapping_loss: 0.0793]
 17%|█▋        | 101/592 [00:21<01:39,  4.94it/s, num_gaussians: 838034 | tracking_loss: 21009.8672 | mapping_loss: 0.0585]
 17%|█▋        | 102/592 [00:22<01:39,  4.94it/s, num_gaussians: 838034 | tracking_loss: 21009.8672 | mapping_loss: 0.0585]
 17%|█▋        | 102/592 [00:22<01:39,  4.94it/s, num_gaussians: 838881 | tracking_loss: 19904.8184 | mapping_loss: 0.0358]
 17%|█▋        | 103/592 [00:22<01:38,  4.98it/s, num_gaussians: 838881 | tracking_loss: 19904.8184 | mapping_loss: 0.0358]
 17%|█▋        | 103/592 [00:22<01:38,  4.98it/s, num_gaussians: 840012 | tracking_loss: 18409.6328 | mapping_loss: 0.0249]
 18%|█▊        | 104/592 [00:22<01:37,  5.00it/s, num_gaussians: 840012 | tracking_loss: 18409.6328 | mapping_loss: 0.0249]
 18%|█▊        | 104/592 [00:22<01:37,  5.00it/s, num_gaussians: 840145 | tracking_loss: 17106.5000 | mapping_loss: 0.0587]
 18%|█▊        | 105/592 [00:22<01:36,  5.04it/s, num_gaussians: 840145 | tracking_loss: 17106.5000 | mapping_loss: 0.0587]
 18%|█▊        | 105/592 [00:22<01:36,  5.04it/s, num_gaussians: 840639 | tracking_loss: 16738.8105 | mapping_loss: 0.0727]
 18%|█▊        | 106/592 [00:22<01:35,  5.10it/s, num_gaussians: 840639 | tracking_loss: 16738.8105 | mapping_loss: 0.0727]
 18%|█▊        | 106/592 [00:22<01:35,  5.10it/s, num_gaussians: 841112 | tracking_loss: 15959.3672 | mapping_loss: 0.0694]
 18%|█▊        | 107/592 [00:23<01:34,  5.13it/s, num_gaussians: 841112 | tracking_loss: 15959.3672 | mapping_loss: 0.0694]
 18%|█▊        | 107/592 [00:23<01:34,  5.13it/s, num_gaussians: 841248 | tracking_loss: 15556.4824 | mapping_loss: 0.0778]
 18%|█▊        | 108/592 [00:23<01:33,  5.19it/s, num_gaussians: 841248 | tracking_loss: 15556.4824 | mapping_loss: 0.0778]
 18%|█▊        | 108/592 [00:23<01:33,  5.19it/s, num_gaussians: 841383 | tracking_loss: 16608.2305 | mapping_loss: 0.0619]
 18%|█▊        | 109/592 [00:23<01:32,  5.23it/s, num_gaussians: 841383 | tracking_loss: 16608.2305 | mapping_loss: 0.0619]
 18%|█▊        | 109/592 [00:23<01:32,  5.23it/s, num_gaussians: 841624 | tracking_loss: 16689.7480 | mapping_loss: 0.0333]
 19%|█▊        | 110/592 [00:23<01:31,  5.24it/s, num_gaussians: 841624 | tracking_loss: 16689.7480 | mapping_loss: 0.0333]
 19%|█▊        | 110/592 [00:23<01:31,  5.24it/s, num_gaussians: 841741 | tracking_loss: 16501.4434 | mapping_loss: 0.0691]
 19%|█▉        | 111/592 [00:23<01:31,  5.27it/s, num_gaussians: 841741 | tracking_loss: 16501.4434 | mapping_loss: 0.0691]
 19%|█▉        | 111/592 [00:23<01:31,  5.27it/s, num_gaussians: 841902 | tracking_loss: 16072.2393 | mapping_loss: 0.0780]
 19%|█▉        | 112/592 [00:23<01:30,  5.28it/s, num_gaussians: 841902 | tracking_loss: 16072.2393 | mapping_loss: 0.0780]
 19%|█▉        | 112/592 [00:23<01:30,  5.28it/s, num_gaussians: 841819 | tracking_loss: 16505.6836 | mapping_loss: 0.0764]
 19%|█▉        | 113/592 [00:24<01:30,  5.31it/s, num_gaussians: 841819 | tracking_loss: 16505.6836 | mapping_loss: 0.0764]
 19%|█▉        | 113/592 [00:24<01:30,  5.31it/s, num_gaussians: 842090 | tracking_loss: 15259.8242 | mapping_loss: 0.0448]
 19%|█▉        | 114/592 [00:24<01:30,  5.29it/s, num_gaussians: 842090 | tracking_loss: 15259.8242 | mapping_loss: 0.0448]
 19%|█▉        | 114/592 [00:24<01:30,  5.29it/s, num_gaussians: 843027 | tracking_loss: 15460.8662 | mapping_loss: 0.0637]
 19%|█▉        | 115/592 [00:24<01:30,  5.29it/s, num_gaussians: 843027 | tracking_loss: 15460.8662 | mapping_loss: 0.0637]
 19%|█▉        | 115/592 [00:24<01:30,  5.29it/s, num_gaussians: 843088 | tracking_loss: 13739.8643 | mapping_loss: 0.0571]
 20%|█▉        | 116/592 [00:24<01:29,  5.29it/s, num_gaussians: 843088 | tracking_loss: 13739.8643 | mapping_loss: 0.0571]
 20%|█▉        | 116/592 [00:24<01:29,  5.29it/s, num_gaussians: 843174 | tracking_loss: 14785.4902 | mapping_loss: 0.0715]
 20%|█▉        | 117/592 [00:24<01:29,  5.28it/s, num_gaussians: 843174 | tracking_loss: 14785.4902 | mapping_loss: 0.0715]
 20%|█▉        | 117/592 [00:24<01:29,  5.28it/s, num_gaussians: 843347 | tracking_loss: 15693.1523 | mapping_loss: 0.0644]
 20%|█▉        | 118/592 [00:25<01:29,  5.30it/s, num_gaussians: 843347 | tracking_loss: 15693.1523 | mapping_loss: 0.0644]
 20%|█▉        | 118/592 [00:25<01:29,  5.30it/s, num_gaussians: 843599 | tracking_loss: 14507.6162 | mapping_loss: 0.0778]
 20%|██        | 119/592 [00:25<01:29,  5.28it/s, num_gaussians: 843599 | tracking_loss: 14507.6162 | mapping_loss: 0.0778]
 20%|██        | 119/592 [00:25<01:29,  5.28it/s, num_gaussians: 843876 | tracking_loss: 13341.3516 | mapping_loss: 0.0420]
 20%|██        | 120/592 [00:25<01:29,  5.25it/s, num_gaussians: 843876 | tracking_loss: 13341.3516 | mapping_loss: 0.0420]
 20%|██        | 120/592 [00:25<01:29,  5.25it/s, num_gaussians: 844072 | tracking_loss: 16048.0605 | mapping_loss: 0.0825]
 20%|██        | 121/592 [00:25<01:30,  5.23it/s, num_gaussians: 844072 | tracking_loss: 16048.0605 | mapping_loss: 0.0825]
 20%|██        | 121/592 [00:25<01:30,  5.23it/s, num_gaussians: 844734 | tracking_loss: 16663.1504 | mapping_loss: 0.0812]
 21%|██        | 122/592 [00:25<01:30,  5.20it/s, num_gaussians: 844734 | tracking_loss: 16663.1504 | mapping_loss: 0.0812]
 21%|██        | 122/592 [00:25<01:30,  5.20it/s, num_gaussians: 845488 | tracking_loss: 17158.7520 | mapping_loss: 0.0870]
 21%|██        | 123/592 [00:26<01:30,  5.18it/s, num_gaussians: 845488 | tracking_loss: 17158.7520 | mapping_loss: 0.0870]
 21%|██        | 123/592 [00:26<01:30,  5.18it/s, num_gaussians: 846574 | tracking_loss: 16873.4004 | mapping_loss: 0.0490]
 21%|██        | 124/592 [00:26<01:31,  5.11it/s, num_gaussians: 846574 | tracking_loss: 16873.4004 | mapping_loss: 0.0490]
 21%|██        | 124/592 [00:26<01:31,  5.11it/s, num_gaussians: 848137 | tracking_loss: 16722.9922 | mapping_loss: 0.0595]
 21%|██        | 125/592 [00:26<01:32,  5.05it/s, num_gaussians: 848137 | tracking_loss: 16722.9922 | mapping_loss: 0.0595]
 21%|██        | 125/592 [00:26<01:32,  5.05it/s, num_gaussians: 849874 | tracking_loss: 16632.5957 | mapping_loss: 0.0661]
 21%|██▏       | 126/592 [00:26<01:32,  5.04it/s, num_gaussians: 849874 | tracking_loss: 16632.5957 | mapping_loss: 0.0661]
 21%|██▏       | 126/592 [00:26<01:32,  5.04it/s, num_gaussians: 851204 | tracking_loss: 18405.0215 | mapping_loss: 0.0553]
 21%|██▏       | 127/592 [00:26<01:32,  5.01it/s, num_gaussians: 851204 | tracking_loss: 18405.0215 | mapping_loss: 0.0553]
 21%|██▏       | 127/592 [00:26<01:32,  5.01it/s, num_gaussians: 853403 | tracking_loss: 17381.5078 | mapping_loss: 0.0694]
 22%|██▏       | 128/592 [00:27<01:34,  4.91it/s, num_gaussians: 853403 | tracking_loss: 17381.5078 | mapping_loss: 0.0694]
 22%|██▏       | 128/592 [00:27<01:34,  4.91it/s, num_gaussians: 855191 | tracking_loss: 19471.7695 | mapping_loss: 0.0853]
 22%|██▏       | 129/592 [00:27<01:34,  4.90it/s, num_gaussians: 855191 | tracking_loss: 19471.7695 | mapping_loss: 0.0853]
 22%|██▏       | 129/592 [00:27<01:34,  4.90it/s, num_gaussians: 856684 | tracking_loss: 18974.5078 | mapping_loss: 0.0610]
 22%|██▏       | 130/592 [00:27<01:34,  4.87it/s, num_gaussians: 856684 | tracking_loss: 18974.5078 | mapping_loss: 0.0610]
 22%|██▏       | 130/592 [00:27<01:34,  4.87it/s, num_gaussians: 858186 | tracking_loss: 17845.6816 | mapping_loss: 0.0859]
 22%|██▏       | 131/592 [00:27<01:35,  4.83it/s, num_gaussians: 858186 | tracking_loss: 17845.6816 | mapping_loss: 0.0859]
 22%|██▏       | 131/592 [00:27<01:35,  4.83it/s, num_gaussians: 859418 | tracking_loss: 17076.0488 | mapping_loss: 0.0534]
 22%|██▏       | 132/592 [00:27<01:36,  4.78it/s, num_gaussians: 859418 | tracking_loss: 17076.0488 | mapping_loss: 0.0534]
 22%|██▏       | 132/592 [00:27<01:36,  4.78it/s, num_gaussians: 860933 | tracking_loss: 18780.0352 | mapping_loss: 0.0714]
 22%|██▏       | 133/592 [00:28<01:37,  4.73it/s, num_gaussians: 860933 | tracking_loss: 18780.0352 | mapping_loss: 0.0714]
 22%|██▏       | 133/592 [00:28<01:37,  4.73it/s, num_gaussians: 862339 | tracking_loss: 16715.6953 | mapping_loss: 0.0752]
 23%|██▎       | 134/592 [00:28<01:37,  4.68it/s, num_gaussians: 862339 | tracking_loss: 16715.6953 | mapping_loss: 0.0752]
 23%|██▎       | 134/592 [00:28<01:37,  4.68it/s, num_gaussians: 863752 | tracking_loss: 16161.8555 | mapping_loss: 0.0866]
 23%|██▎       | 135/592 [00:28<01:38,  4.65it/s, num_gaussians: 863752 | tracking_loss: 16161.8555 | mapping_loss: 0.0866]
 23%|██▎       | 135/592 [00:28<01:38,  4.65it/s, num_gaussians: 866342 | tracking_loss: 15306.5645 | mapping_loss: 0.1004]
 23%|██▎       | 136/592 [00:28<01:39,  4.58it/s, num_gaussians: 866342 | tracking_loss: 15306.5645 | mapping_loss: 0.1004]
 23%|██▎       | 136/592 [00:28<01:39,  4.58it/s, num_gaussians: 869719 | tracking_loss: 16711.9688 | mapping_loss: 0.0611]
 23%|██▎       | 137/592 [00:29<01:40,  4.55it/s, num_gaussians: 869719 | tracking_loss: 16711.9688 | mapping_loss: 0.0611]
 23%|██▎       | 137/592 [00:29<01:40,  4.55it/s, num_gaussians: 873090 | tracking_loss: 19496.3164 | mapping_loss: 0.0478]
 23%|██▎       | 138/592 [00:29<01:41,  4.47it/s, num_gaussians: 873090 | tracking_loss: 19496.3164 | mapping_loss: 0.0478]
 23%|██▎       | 138/592 [00:29<01:41,  4.47it/s, num_gaussians: 879180 | tracking_loss: 19480.2344 | mapping_loss: 0.1062]
 23%|██▎       | 139/592 [00:29<01:41,  4.45it/s, num_gaussians: 879180 | tracking_loss: 19480.2344 | mapping_loss: 0.1062]
 23%|██▎       | 139/592 [00:29<01:41,  4.45it/s, num_gaussians: 884757 | tracking_loss: 22839.3105 | mapping_loss: 0.0805]
 24%|██▎       | 140/592 [00:29<01:43,  4.37it/s, num_gaussians: 884757 | tracking_loss: 22839.3105 | mapping_loss: 0.0805]
 24%|██▎       | 140/592 [00:29<01:43,  4.37it/s, num_gaussians: 888335 | tracking_loss: 29245.5000 | mapping_loss: 0.0565]
 24%|██▍       | 141/592 [00:29<01:44,  4.32it/s, num_gaussians: 888335 | tracking_loss: 29245.5000 | mapping_loss: 0.0565]
 24%|██▍       | 141/592 [00:29<01:44,  4.32it/s, num_gaussians: 890415 | tracking_loss: 25115.9844 | mapping_loss: 0.0532]
 24%|██▍       | 142/592 [00:30<01:45,  4.27it/s, num_gaussians: 890415 | tracking_loss: 25115.9844 | mapping_loss: 0.0532]
 24%|██▍       | 142/592 [00:30<01:45,  4.27it/s, num_gaussians: 895297 | tracking_loss: 22006.3867 | mapping_loss: 0.1197]
 24%|██▍       | 143/592 [00:30<01:45,  4.25it/s, num_gaussians: 895297 | tracking_loss: 22006.3867 | mapping_loss: 0.1197]
 24%|██▍       | 143/592 [00:30<01:45,  4.25it/s, num_gaussians: 897989 | tracking_loss: 26094.5742 | mapping_loss: 0.0745]
 24%|██▍       | 144/592 [00:30<01:45,  4.24it/s, num_gaussians: 897989 | tracking_loss: 26094.5742 | mapping_loss: 0.0745]
 24%|██▍       | 144/592 [00:30<01:45,  4.24it/s, num_gaussians: 899282 | tracking_loss: 24040.6055 | mapping_loss: 0.0893]
 24%|██▍       | 145/592 [00:30<01:46,  4.20it/s, num_gaussians: 899282 | tracking_loss: 24040.6055 | mapping_loss: 0.0893]
 24%|██▍       | 145/592 [00:30<01:46,  4.20it/s, num_gaussians: 901133 | tracking_loss: 22630.0488 | mapping_loss: 0.0417]
 25%|██▍       | 146/592 [00:31<01:47,  4.14it/s, num_gaussians: 901133 | tracking_loss: 22630.0488 | mapping_loss: 0.0417]
 25%|██▍       | 146/592 [00:31<01:47,  4.14it/s, num_gaussians: 901974 | tracking_loss: 23817.3613 | mapping_loss: 0.0476]
 25%|██▍       | 147/592 [00:31<01:49,  4.07it/s, num_gaussians: 901974 | tracking_loss: 23817.3613 | mapping_loss: 0.0476]
 25%|██▍       | 147/592 [00:31<01:49,  4.07it/s, num_gaussians: 902855 | tracking_loss: 24651.8672 | mapping_loss: 0.0513]
 25%|██▌       | 148/592 [00:31<01:49,  4.04it/s, num_gaussians: 902855 | tracking_loss: 24651.8672 | mapping_loss: 0.0513]
 25%|██▌       | 148/592 [00:31<01:49,  4.04it/s, num_gaussians: 904318 | tracking_loss: 25015.5859 | mapping_loss: 0.0662]
 25%|██▌       | 149/592 [00:31<01:48,  4.07it/s, num_gaussians: 904318 | tracking_loss: 25015.5859 | mapping_loss: 0.0662]
 25%|██▌       | 149/592 [00:31<01:48,  4.07it/s, num_gaussians: 904445 | tracking_loss: 29448.7773 | mapping_loss: 0.0887]
 25%|██▌       | 150/592 [00:32<01:47,  4.10it/s, num_gaussians: 904445 | tracking_loss: 29448.7773 | mapping_loss: 0.0887]
 25%|██▌       | 150/592 [00:32<01:47,  4.10it/s, num_gaussians: 904760 | tracking_loss: 31130.7480 | mapping_loss: 0.0499]
 26%|██▌       | 151/592 [00:32<01:47,  4.11it/s, num_gaussians: 904760 | tracking_loss: 31130.7480 | mapping_loss: 0.0499]
 26%|██▌       | 151/592 [00:32<01:47,  4.11it/s, num_gaussians: 908524 | tracking_loss: 23478.6270 | mapping_loss: 0.0661]
 26%|██▌       | 152/592 [00:32<01:46,  4.14it/s, num_gaussians: 908524 | tracking_loss: 23478.6270 | mapping_loss: 0.0661]
 26%|██▌       | 152/592 [00:32<01:46,  4.14it/s, num_gaussians: 909988 | tracking_loss: 27799.6602 | mapping_loss: 0.1060]
 26%|██▌       | 153/592 [00:32<01:44,  4.20it/s, num_gaussians: 909988 | tracking_loss: 27799.6602 | mapping_loss: 0.1060]
 26%|██▌       | 153/592 [00:32<01:44,  4.20it/s, num_gaussians: 912708 | tracking_loss: 27197.0254 | mapping_loss: 0.0792]
 26%|██▌       | 154/592 [00:33<01:44,  4.21it/s, num_gaussians: 912708 | tracking_loss: 27197.0254 | mapping_loss: 0.0792]
 26%|██▌       | 154/592 [00:33<01:44,  4.21it/s, num_gaussians: 915123 | tracking_loss: 24549.1289 | mapping_loss: 0.0638]
 26%|██▌       | 155/592 [00:33<01:43,  4.21it/s, num_gaussians: 915123 | tracking_loss: 24549.1289 | mapping_loss: 0.0638]
 26%|██▌       | 155/592 [00:33<01:43,  4.21it/s, num_gaussians: 916189 | tracking_loss: 26983.7871 | mapping_loss: 0.0835]
 26%|██▋       | 156/592 [00:33<01:43,  4.20it/s, num_gaussians: 916189 | tracking_loss: 26983.7871 | mapping_loss: 0.0835]
 26%|██▋       | 156/592 [00:33<01:43,  4.20it/s, num_gaussians: 917752 | tracking_loss: 34645.5039 | mapping_loss: 0.0908]
 27%|██▋       | 157/592 [00:33<01:42,  4.24it/s, num_gaussians: 917752 | tracking_loss: 34645.5039 | mapping_loss: 0.0908]
 27%|██▋       | 157/592 [00:33<01:42,  4.24it/s, num_gaussians: 918601 | tracking_loss: 27748.9414 | mapping_loss: 0.0655]
 27%|██▋       | 158/592 [00:34<01:41,  4.26it/s, num_gaussians: 918601 | tracking_loss: 27748.9414 | mapping_loss: 0.0655]
 27%|██▋       | 158/592 [00:34<01:41,  4.26it/s, num_gaussians: 921511 | tracking_loss: 33910.7812 | mapping_loss: 0.1641]
 27%|██▋       | 159/592 [00:34<01:40,  4.29it/s, num_gaussians: 921511 | tracking_loss: 33910.7812 | mapping_loss: 0.1641]
 27%|██▋       | 159/592 [00:34<01:40,  4.29it/s, num_gaussians: 926572 | tracking_loss: 28745.7559 | mapping_loss: 0.0773]
 27%|██▋       | 160/592 [00:34<01:42,  4.21it/s, num_gaussians: 926572 | tracking_loss: 28745.7559 | mapping_loss: 0.0773]
 27%|██▋       | 160/592 [00:34<01:42,  4.21it/s, num_gaussians: 928006 | tracking_loss: 28574.3613 | mapping_loss: 0.0976]
 27%|██▋       | 161/592 [00:34<01:42,  4.22it/s, num_gaussians: 928006 | tracking_loss: 28574.3613 | mapping_loss: 0.0976]
 27%|██▋       | 161/592 [00:34<01:42,  4.22it/s, num_gaussians: 928170 | tracking_loss: 38840.3008 | mapping_loss: 0.0904]
 27%|██▋       | 162/592 [00:34<01:42,  4.18it/s, num_gaussians: 928170 | tracking_loss: 38840.3008 | mapping_loss: 0.0904]
 27%|██▋       | 162/592 [00:34<01:42,  4.18it/s, num_gaussians: 928859 | tracking_loss: 48082.0312 | mapping_loss: 0.0733]
 28%|██▊       | 163/592 [00:35<01:41,  4.21it/s, num_gaussians: 928859 | tracking_loss: 48082.0312 | mapping_loss: 0.0733]
 28%|██▊       | 163/592 [00:35<01:41,  4.21it/s, num_gaussians: 931972 | tracking_loss: 48419.0508 | mapping_loss: 0.0903]
 28%|██▊       | 164/592 [00:35<01:40,  4.26it/s, num_gaussians: 931972 | tracking_loss: 48419.0508 | mapping_loss: 0.0903]
 28%|██▊       | 164/592 [00:35<01:40,  4.26it/s, num_gaussians: 935893 | tracking_loss: 49631.0352 | mapping_loss: 0.2413]
 28%|██▊       | 165/592 [00:35<01:40,  4.25it/s, num_gaussians: 935893 | tracking_loss: 49631.0352 | mapping_loss: 0.2413]
 28%|██▊       | 165/592 [00:35<01:40,  4.25it/s, num_gaussians: 942478 | tracking_loss: 54130.2383 | mapping_loss: 0.1073]
 28%|██▊       | 166/592 [00:35<01:40,  4.25it/s, num_gaussians: 942478 | tracking_loss: 54130.2383 | mapping_loss: 0.1073]
 28%|██▊       | 166/592 [00:35<01:40,  4.25it/s, num_gaussians: 944950 | tracking_loss: 58153.1484 | mapping_loss: 0.0654]
 28%|██▊       | 167/592 [00:36<01:38,  4.29it/s, num_gaussians: 944950 | tracking_loss: 58153.1484 | mapping_loss: 0.0654]
 28%|██▊       | 167/592 [00:36<01:38,  4.29it/s, num_gaussians: 950220 | tracking_loss: 56866.7773 | mapping_loss: 0.0548]
 28%|██▊       | 168/592 [00:36<01:37,  4.35it/s, num_gaussians: 950220 | tracking_loss: 56866.7773 | mapping_loss: 0.0548]
 28%|██▊       | 168/592 [00:36<01:37,  4.35it/s, num_gaussians: 950160 | tracking_loss: 57604.4609 | mapping_loss: 0.0897]
 29%|██▊       | 169/592 [00:36<01:35,  4.42it/s, num_gaussians: 950160 | tracking_loss: 57604.4609 | mapping_loss: 0.0897]
 29%|██▊       | 169/592 [00:36<01:35,  4.42it/s, num_gaussians: 951576 | tracking_loss: 55561.0078 | mapping_loss: 0.0837]
 29%|██▊       | 170/592 [00:36<01:34,  4.49it/s, num_gaussians: 951576 | tracking_loss: 55561.0078 | mapping_loss: 0.0837]
 29%|██▊       | 170/592 [00:36<01:34,  4.49it/s, num_gaussians: 952728 | tracking_loss: 50747.1914 | mapping_loss: 0.1968]
 29%|██▉       | 171/592 [00:37<01:33,  4.50it/s, num_gaussians: 952728 | tracking_loss: 50747.1914 | mapping_loss: 0.1968]
 29%|██▉       | 171/592 [00:37<01:33,  4.50it/s, num_gaussians: 953615 | tracking_loss: 38397.5039 | mapping_loss: 0.1932]
 29%|██▉       | 172/592 [00:37<01:32,  4.56it/s, num_gaussians: 953615 | tracking_loss: 38397.5039 | mapping_loss: 0.1932]
 29%|██▉       | 172/592 [00:37<01:32,  4.56it/s, num_gaussians: 955494 | tracking_loss: 32015.0195 | mapping_loss: 0.0966]
 29%|██▉       | 173/592 [00:37<01:31,  4.60it/s, num_gaussians: 955494 | tracking_loss: 32015.0195 | mapping_loss: 0.0966]
 29%|██▉       | 173/592 [00:37<01:31,  4.60it/s, num_gaussians: 960013 | tracking_loss: 29225.9062 | mapping_loss: 0.0783]
 29%|██▉       | 174/592 [00:37<01:29,  4.66it/s, num_gaussians: 960013 | tracking_loss: 29225.9062 | mapping_loss: 0.0783]
 29%|██▉       | 174/592 [00:37<01:29,  4.66it/s, num_gaussians: 962812 | tracking_loss: 36235.4531 | mapping_loss: 0.0673]
 30%|██▉       | 175/592 [00:37<01:28,  4.69it/s, num_gaussians: 962812 | tracking_loss: 36235.4531 | mapping_loss: 0.0673]
 30%|██▉       | 175/592 [00:37<01:28,  4.69it/s, num_gaussians: 967422 | tracking_loss: 38322.5781 | mapping_loss: 0.0808]
 30%|██▉       | 176/592 [00:38<01:28,  4.72it/s, num_gaussians: 967422 | tracking_loss: 38322.5781 | mapping_loss: 0.0808]
 30%|██▉       | 176/592 [00:38<01:28,  4.72it/s, num_gaussians: 978908 | tracking_loss: 35416.7656 | mapping_loss: 0.0822]
 30%|██▉       | 177/592 [00:38<01:24,  4.90it/s, num_gaussians: 978908 | tracking_loss: 35416.7656 | mapping_loss: 0.0822]
 30%|██▉       | 177/592 [00:38<01:24,  4.90it/s, num_gaussians: 987344 | tracking_loss: 35559.5430 | mapping_loss: 0.1821]
 30%|███       | 178/592 [00:38<01:23,  4.97it/s, num_gaussians: 987344 | tracking_loss: 35559.5430 | mapping_loss: 0.1821]
 30%|███       | 178/592 [00:38<01:23,  4.97it/s, num_gaussians: 996437 | tracking_loss: 37401.4141 | mapping_loss: 0.1029]
