Seed set to: 0 (type: <class 'int'>)
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torchmetrics/functional/image/lpips.py:326: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  self.load_state_dict(torch.load(model_path, map_location="cpu"), strict=False)
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torchmetrics/functional/image/lpips.py:326: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  self.load_state_dict(torch.load(model_path, map_location="cpu"), strict=False)
Loading Dataset ...
System Paths:
/home/chahyon/jaxsplatam/third_party/splatam/SplaTAM
/home/chahyon/jaxsplatam/scripts
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python312.zip
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/lib-dynload
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages
/home/chahyon/jaxsplatam/third_party/splatam
/home/chahyon/jaxsplatam/third_party/gsplat
/home/chahyon/jaxsplatam
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/setuptools/_vendor
/tmp/tmp36agoa6h
/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_inductor/compile_fx.py:150: UserWarning: TensorFloat32 tensor cores for float32 matrix multiplication available but not enabled. Consider setting `torch.set_float32_matmul_precision('high')` for better performance.
  warnings.warn(

  0%|          | 0/2000 [00:00<?, ?it/s]
  0%|          | 0/2000 [00:00<?, ?it/s, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0000]/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_dynamo/variables/functions.py:663: UserWarning: Graph break due to unsupported builtin fused_ssim_cuda.PyCapsule.fusedssim. This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind). If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround. If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use torch.compiler.allow_in_graph.
  torch._dynamo.utils.warn_once(msg)

  0%|          | 1/2000 [00:03<1:50:46,  3.32s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0000]
  0%|          | 1/2000 [00:03<1:50:46,  3.32s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0201]
  0%|          | 2/2000 [00:04<1:03:18,  1.90s/it, num_gaussians: 204000 | tracking_loss: 0.0000 | mapping_loss: 0.0201]
  0%|          | 2/2000 [00:04<1:03:18,  1.90s/it, num_gaussians: 207750 | tracking_loss: 2934.8875 | mapping_loss: 0.0204]
  0%|          | 3/2000 [00:04<37:08,  1.12s/it, num_gaussians: 207750 | tracking_loss: 2934.8875 | mapping_loss: 0.0204]  
  0%|          | 3/2000 [00:04<37:08,  1.12s/it, num_gaussians: 209885 | tracking_loss: 2930.0623 | mapping_loss: 0.0151]
  0%|          | 4/2000 [00:04<24:45,  1.34it/s, num_gaussians: 209885 | tracking_loss: 2930.0623 | mapping_loss: 0.0151]
  0%|          | 4/2000 [00:04<24:45,  1.34it/s, num_gaussians: 212205 | tracking_loss: 1341.4153 | mapping_loss: 0.0134]
  0%|          | 5/2000 [00:04<17:54,  1.86it/s, num_gaussians: 212205 | tracking_loss: 1341.4153 | mapping_loss: 0.0134]
  0%|          | 5/2000 [00:04<17:54,  1.86it/s, num_gaussians: 213610 | tracking_loss: 1011.0831 | mapping_loss: 0.0110]/home/chahyon/mambaforge/envs/jaxsplatam/lib/python3.12/site-packages/torch/_dynamo/variables/functions.py:663: UserWarning: Graph break due to unsupported builtin gsplat.csrc.PyCapsule.fully_fused_projection_packed_fwd. This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind). If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround. If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use torch.compiler.allow_in_graph.
  torch._dynamo.utils.warn_once(msg)

  0%|          | 6/2000 [00:05<18:52,  1.76it/s, num_gaussians: 213610 | tracking_loss: 1011.0831 | mapping_loss: 0.0110]
  0%|          | 6/2000 [00:05<18:52,  1.76it/s, num_gaussians: 215390 | tracking_loss: 1408.3069 | mapping_loss: 0.0123]
  0%|          | 7/2000 [00:05<17:40,  1.88it/s, num_gaussians: 215390 | tracking_loss: 1408.3069 | mapping_loss: 0.0123]
  0%|          | 7/2000 [00:05<17:40,  1.88it/s, num_gaussians: 216692 | tracking_loss: 1647.3354 | mapping_loss: 0.0117]
  0%|          | 8/2000 [00:06<14:29,  2.29it/s, num_gaussians: 216692 | tracking_loss: 1647.3354 | mapping_loss: 0.0117]
  0%|          | 8/2000 [00:06<14:29,  2.29it/s, num_gaussians: 217412 | tracking_loss: 1571.0765 | mapping_loss: 0.0148]
  0%|          | 9/2000 [00:06<11:45,  2.82it/s, num_gaussians: 217412 | tracking_loss: 1571.0765 | mapping_loss: 0.0148]
  0%|          | 9/2000 [00:06<11:45,  2.82it/s, num_gaussians: 217720 | tracking_loss: 2076.8936 | mapping_loss: 0.0125]
  0%|          | 10/2000 [00:06<09:57,  3.33it/s, num_gaussians: 217720 | tracking_loss: 2076.8936 | mapping_loss: 0.0125]
  0%|          | 10/2000 [00:06<09:57,  3.33it/s, num_gaussians: 218679 | tracking_loss: 2117.5869 | mapping_loss: 0.0157]
  1%|          | 11/2000 [00:06<10:35,  3.13it/s, num_gaussians: 218679 | tracking_loss: 2117.5869 | mapping_loss: 0.0157]
  1%|          | 11/2000 [00:06<10:35,  3.13it/s, num_gaussians: 218784 | tracking_loss: 2289.2815 | mapping_loss: 0.0133]
  1%|          | 12/2000 [00:06<09:09,  3.62it/s, num_gaussians: 218784 | tracking_loss: 2289.2815 | mapping_loss: 0.0133]
  1%|          | 12/2000 [00:06<09:09,  3.62it/s, num_gaussians: 219425 | tracking_loss: 2528.5603 | mapping_loss: 0.0153]
  1%|          | 13/2000 [00:07<08:47,  3.77it/s, num_gaussians: 219425 | tracking_loss: 2528.5603 | mapping_loss: 0.0153]
  1%|          | 13/2000 [00:07<08:47,  3.77it/s, num_gaussians: 220083 | tracking_loss: 2570.4656 | mapping_loss: 0.0127]
  1%|          | 14/2000 [00:07<07:51,  4.21it/s, num_gaussians: 220083 | tracking_loss: 2570.4656 | mapping_loss: 0.0127]
  1%|          | 14/2000 [00:07<07:51,  4.21it/s, num_gaussians: 221030 | tracking_loss: 2672.5288 | mapping_loss: 0.0169]
  1%|          | 15/2000 [00:07<07:14,  4.57it/s, num_gaussians: 221030 | tracking_loss: 2672.5288 | mapping_loss: 0.0169]
  1%|          | 15/2000 [00:07<07:14,  4.57it/s, num_gaussians: 222332 | tracking_loss: 2909.7571 | mapping_loss: 0.0113]
  1%|          | 16/2000 [00:07<06:49,  4.84it/s, num_gaussians: 222332 | tracking_loss: 2909.7571 | mapping_loss: 0.0113]
  1%|          | 16/2000 [00:07<06:49,  4.84it/s, num_gaussians: 223374 | tracking_loss: 3511.6602 | mapping_loss: 0.0175]
  1%|          | 17/2000 [00:07<06:29,  5.09it/s, num_gaussians: 223374 | tracking_loss: 3511.6602 | mapping_loss: 0.0175]
  1%|          | 17/2000 [00:07<06:29,  5.09it/s, num_gaussians: 224758 | tracking_loss: 2800.8999 | mapping_loss: 0.0123]
  1%|          | 18/2000 [00:08<06:17,  5.25it/s, num_gaussians: 224758 | tracking_loss: 2800.8999 | mapping_loss: 0.0123]
  1%|          | 18/2000 [00:08<06:17,  5.25it/s, num_gaussians: 226390 | tracking_loss: 2952.3589 | mapping_loss: 0.0128]
  1%|          | 19/2000 [00:08<06:08,  5.38it/s, num_gaussians: 226390 | tracking_loss: 2952.3589 | mapping_loss: 0.0128]
  1%|          | 19/2000 [00:08<06:08,  5.38it/s, num_gaussians: 228155 | tracking_loss: 3257.9792 | mapping_loss: 0.0151]
  1%|          | 20/2000 [00:08<06:37,  4.98it/s, num_gaussians: 228155 | tracking_loss: 3257.9792 | mapping_loss: 0.0151]
  1%|          | 20/2000 [00:08<06:37,  4.98it/s, num_gaussians: 230102 | tracking_loss: 2915.0344 | mapping_loss: 0.0153]
  1%|          | 21/2000 [00:08<06:58,  4.73it/s, num_gaussians: 230102 | tracking_loss: 2915.0344 | mapping_loss: 0.0153]
  1%|          | 21/2000 [00:08<06:58,  4.73it/s, num_gaussians: 232839 | tracking_loss: 3471.5640 | mapping_loss: 0.0143]
